name,export_rva,target_rva,target_size,source,status,notes
"??$__copy_ptrs@PAW4ParticleSystemID@@PAW41@@_STL@@YAPAW4ParticleSystemID@@PAW41@00ABU__false_type@0@@Z","","0x000BA610","37","Code/GameEngine/Source/GameLogic/Object/Update/BoneFXUpdate.cpp","matched",""
"??$__copy_ptrs@PAW4ScienceType@@PAW41@@_STL@@YAPAW4ScienceType@@PAW41@00ABU__false_type@0@@Z","","0x000A75C0","37","Code/GameEngine/Source/GameClient/GUI/ControlBar/ControlBar.cpp","matched",""
"??$__copy_ptrs@PBUCoord3D@@PAU1@@_STL@@YAPAUCoord3D@@PBU1@0PAU1@ABU__false_type@0@@Z","","0x00068C20","32","Code/GameEngine/Source/GameLogic/AI/AIPlayer.cpp","matched","icf-owner=??$__copy_ptrs@PAUHorzLine@@PAU1@@_STL@@YAPAUHorzLine@@PAU1@00ABU__false_type@0@@Z"
"??$__copy_ptrs@PBUHideShowSubObjInfo@ModelConditionInfo@@PAU12@@_STL@@YAPAUHideShowSubObjInfo@ModelConditionInfo@@PBU12@0PAU12@ABU__false_type@0@@Z","","0x003B3C00","32","Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DModelDraw.cpp","matched",""
"??$__copy_ptrs@PBUNugget@ModuleInfo@@PAU12@@_STL@@YAPAUNugget@ModuleInfo@@PBU12@0PAU12@ABU__false_type@0@@Z","","0x007651F0","32","Code/GameEngine/Source/Common/Thing/ThingTemplate.cpp","matched",""
"??$__copy_ptrs@PBUParticleSysBoneInfo@@PAU1@@_STL@@YAPAUParticleSysBoneInfo@@PBU1@0PAU1@ABU__false_type@0@@Z","","0x003B3C00","32","Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DModelDraw.cpp","matched","icf-owner=??$__copy_ptrs@PBUHideShowSubObjInfo@ModelConditionInfo@@PAU12@@_STL@@YAPAUHideShowSubObjInfo@ModelConditionInfo@@PBU12@0PAU12@ABU__false_type@0@@Z"
"??$__copy_ptrs@PBUPrereqUnitRec@ProductionPrerequisite@@PAU12@@_STL@@YAPAUPrereqUnitRec@ProductionPrerequisite@@PBU12@0PAU12@ABU__false_type@0@@Z","","0x003B60D0","32","Code/GameEngine/Source/Common/Thing/ThingFactory.cpp","matched","icf-owner=??$__copy_ptrs@PAV?$vector@UICoord2D@@V?$allocator@UICoord2D@@@_STL@@@_STL@@PAV12@@_STL@@YAPAV?$vector@UICoord2D@@V?$allocator@UICoord2D@@@_STL@@@0@PAV10@00ABU__false_type@0@@Z"
"??$__copy_ptrs@PBUWeaponBarrelInfo@ModelConditionInfo@@PAU12@@_STL@@YAPAUWeaponBarrelInfo@ModelConditionInfo@@PBU12@0PAU12@ABU__false_type@0@@Z","","0x00761570","32","Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DModelDraw.cpp","matched",""
"??$__copy_ptrs@PBV?$BitFlags@$0HF@@@PAV1@@_STL@@YAPAV?$BitFlags@$0HF@@@PBV1@0PAV1@ABU__false_type@0@@Z","","0x0074A960","32","Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DModelDraw.cpp","matched",""
"??$__copy_ptrs@PBVArmorTemplateSet@@PAV1@@_STL@@YAPAVArmorTemplateSet@@PBV1@0PAV1@ABU__false_type@0@@Z","","0x0013EBD0","32","Code/GameEngine/Source/Common/Thing/ThingFactory.cpp","matched",""
"??$__copy_ptrs@PBVProductionPrerequisite@@PAV1@@_STL@@YAPAVProductionPrerequisite@@PBV1@0PAV1@ABU__false_type@0@@Z","","0x003B64E0","32","Code/GameEngine/Source/Common/Thing/ThingTemplate.cpp","matched",""
"??$__copy_ptrs@PBVW3DAnimationInfo@@PAV1@@_STL@@YAPAVW3DAnimationInfo@@PBV1@0PAV1@ABU__false_type@0@@Z","","0x003B3E90","32","Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DModelDraw.cpp","matched",""
"??$__copy_ptrs@PBVWeaponTemplateSet@@PAV1@@_STL@@YAPAVWeaponTemplateSet@@PBV1@0PAV1@ABU__false_type@0@@Z","","0x002E3E30","32","Code/GameEngine/Source/Common/Thing/ThingFactory.cpp","matched","icf-owner=??$__copy_ptrs@PAVWeaponTemplateSet@@PAV1@@_STL@@YAPAVWeaponTemplateSet@@PAV1@00ABU__false_type@0@@Z"
"??$__copy_ptrs@PBW4ObjectID@@PAW41@@_STL@@YAPAW4ObjectID@@PBW41@0PAW41@ABU__false_type@0@@Z","","0x000BA7E0","37","Code/GameEngine/Source/GameLogic/AI/AIStates.cpp","matched",""
"??$__copy_ptrs@PBW4ScienceType@@PAW41@@_STL@@YAPAW4ScienceType@@PBW41@0PAW41@ABU__false_type@0@@Z","","0x000BA5E0","37","Code/GameEngine/Source/GameClient/GUI/ControlBar/ControlBar.cpp","matched",""
"??$__default_constructed@H@_STL@@YAHPAH@Z","","0x006CF680","3","Code/GameEngine/Source/GameClient/MessageStream/SelectionXlat.cpp","matched","icf-owner=?Get_Sort_Level@RenderObjClass@@UBEHXZ"
"??$__default_constructed@I@_STL@@YAIPAI@Z","","0x006CF680","3","Code/GameEngine/Source/GameClient/GUI/GUICallbacks/Menus/PopupPlayerInfo.cpp","matched","icf-owner=?Get_Sort_Level@RenderObjClass@@UBEHXZ"
"??$__default_constructed@PAU_SBServer@@@_STL@@YAPAU_SBServer@@PAPAU1@@Z","","0x006CF680","3","Code/GameEngine/Source/GameNetwork/GameSpy/Thread/PeerThread.cpp","matched","icf-owner=?Get_Sort_Level@RenderObjClass@@UBEHXZ"
"??$__default_constructed@PAVArchiveFile@@@_STL@@YAPAVArchiveFile@@PAPAV1@@Z","","0x006CF680","3","Code/GameEngine/Source/Common/System/ArchiveFileSystem.cpp","matched","icf-owner=?Get_Sort_Level@RenderObjClass@@UBEHXZ"
"??$__default_constructed@PAVGameSpyStagingRoom@@@_STL@@YAPAVGameSpyStagingRoom@@PAPAV1@@Z","","0x006CF680","3","Code/GameEngine/Source/GameNetwork/GameSpy/PeerDefs.cpp","matched","icf-owner=?Get_Sort_Level@RenderObjClass@@UBEHXZ"
"??$__default_constructed@PAVImage@@@_STL@@YAPAVImage@@PAPAV1@@Z","","0x006CF680","3","Code/GameEngine/Source/GameClient/System/Image.cpp","matched","icf-owner=?Get_Sort_Level@RenderObjClass@@UBEHXZ"
"??$__default_constructed@PAVLocomotorTemplate@@@_STL@@YAPAVLocomotorTemplate@@PAPAV1@@Z","","0x006CF680","3","Code/GameEngine/Source/GameLogic/Object/Locomotor.cpp","matched","icf-owner=?Get_Sort_Level@RenderObjClass@@UBEHXZ"
"??$__default_constructed@PAVNamedTimerInfo@@@_STL@@YAPAVNamedTimerInfo@@PAPAV1@@Z","","0x006CF680","3","Code/GameEngine/Source/GameClient/InGameUI.cpp","matched","icf-owner=?Get_Sort_Level@RenderObjClass@@UBEHXZ"
"??$__default_constructed@PAVPlayer@@@_STL@@YAPAVPlayer@@PAPAV1@@Z","","0x006CF680","3","Code/GameEngine/Source/GameClient/GUI/GUICallbacks/Menus/ScoreScreen.cpp","matched","icf-owner=?Get_Sort_Level@RenderObjClass@@UBEHXZ"
"??$__default_constructed@PAVTeamPrototype@@@_STL@@YAPAVTeamPrototype@@PAPAV1@@Z","","0x006CF680","3","Code/GameEngine/Source/Common/RTS/Team.cpp","matched","icf-owner=?Get_Sort_Level@RenderObjClass@@UBEHXZ"
"??$__default_constructed@PBUModelConditionInfo@@@_STL@@YAPBUModelConditionInfo@@PAPBU1@@Z","","0x006CF680","3","Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DModelDraw.cpp","matched","icf-owner=?Get_Sort_Level@RenderObjClass@@UBEHXZ"
"??$__default_constructed@PBVArmorTemplateSet@@@_STL@@YAPBVArmorTemplateSet@@PAPBV1@@Z","","0x006CF680","3","Code/GameEngine/Source/Common/Thing/ThingTemplate.cpp","matched","icf-owner=?Get_Sort_Level@RenderObjClass@@UBEHXZ"
"??$__default_constructed@PBVWeaponTemplateSet@@@_STL@@YAPBVWeaponTemplateSet@@PAPBV1@@Z","","0x006CF680","3","Code/GameEngine/Source/Common/Thing/ThingTemplate.cpp","matched","icf-owner=?Get_Sort_Level@RenderObjClass@@UBEHXZ"
"??$__default_constructed@W4ObjectEnterExitType@@@_STL@@YA?AW4ObjectEnterExitType@@PAW41@@Z","","0x006CF680","3","Code/GameEngine/Source/GameLogic/Object/Contain/OpenContain.cpp","matched","icf-owner=?Get_Sort_Level@RenderObjClass@@UBEHXZ"
"??$__default_constructed@W4VeterancyLevel@@@_STL@@YA?AW4VeterancyLevel@@PAW41@@Z","","0x006CF680","3","Code/GameEngine/Source/Common/RTS/PlayerTemplate.cpp","matched","icf-owner=?Get_Sort_Level@RenderObjClass@@UBEHXZ"
"??$__default_constructed_aux@H@_STL@@YAHPAHABU__true_type@0@@Z","","0x006CF680","3","Code/GameEngine/Source/GameClient/MessageStream/SelectionXlat.cpp","matched","icf-owner=?Get_Sort_Level@RenderObjClass@@UBEHXZ"
"??$__default_constructed_aux@I@_STL@@YAIPAIABU__true_type@0@@Z","","0x006CF680","3","Code/GameEngine/Source/GameClient/GUI/GUICallbacks/Menus/PopupPlayerInfo.cpp","matched","icf-owner=?Get_Sort_Level@RenderObjClass@@UBEHXZ"
"??$__default_constructed_aux@PAU_SBServer@@@_STL@@YAPAU_SBServer@@PAPAU1@ABU__false_type@0@@Z","","0x006CF680","3","Code/GameEngine/Source/GameNetwork/GameSpy/Thread/PeerThread.cpp","matched","icf-owner=?Get_Sort_Level@RenderObjClass@@UBEHXZ"
"??$__default_constructed_aux@PAVArchiveFile@@@_STL@@YAPAVArchiveFile@@PAPAV1@ABU__false_type@0@@Z","","0x006CF680","3","Code/GameEngine/Source/Common/System/ArchiveFileSystem.cpp","matched","icf-owner=?Get_Sort_Level@RenderObjClass@@UBEHXZ"
"??$__default_constructed_aux@PAVGameSpyStagingRoom@@@_STL@@YAPAVGameSpyStagingRoom@@PAPAV1@ABU__false_type@0@@Z","","0x006CF680","3","Code/GameEngine/Source/GameNetwork/GameSpy/PeerDefs.cpp","matched","icf-owner=?Get_Sort_Level@RenderObjClass@@UBEHXZ"
"??$__default_constructed_aux@PAVImage@@@_STL@@YAPAVImage@@PAPAV1@ABU__false_type@0@@Z","","0x006CF680","3","Code/GameEngine/Source/GameClient/System/Image.cpp","matched","icf-owner=?Get_Sort_Level@RenderObjClass@@UBEHXZ"
"??$__default_constructed_aux@PAVLocomotorTemplate@@@_STL@@YAPAVLocomotorTemplate@@PAPAV1@ABU__false_type@0@@Z","","0x006CF680","3","Code/GameEngine/Source/GameLogic/Object/Locomotor.cpp","matched","icf-owner=?Get_Sort_Level@RenderObjClass@@UBEHXZ"
"??$__default_constructed_aux@PAVNamedTimerInfo@@@_STL@@YAPAVNamedTimerInfo@@PAPAV1@ABU__false_type@0@@Z","","0x006CF680","3","Code/GameEngine/Source/GameClient/InGameUI.cpp","matched","icf-owner=?Get_Sort_Level@RenderObjClass@@UBEHXZ"
"??$__default_constructed_aux@PAVPlayer@@@_STL@@YAPAVPlayer@@PAPAV1@ABU__false_type@0@@Z","","0x006CF680","3","Code/GameEngine/Source/GameClient/GUI/GUICallbacks/Menus/ScoreScreen.cpp","matched","icf-owner=?Get_Sort_Level@RenderObjClass@@UBEHXZ"
"??$__default_constructed_aux@PAVTeamPrototype@@@_STL@@YAPAVTeamPrototype@@PAPAV1@ABU__false_type@0@@Z","","0x006CF680","3","Code/GameEngine/Source/Common/RTS/Team.cpp","matched","icf-owner=?Get_Sort_Level@RenderObjClass@@UBEHXZ"
"??$__default_constructed_aux@PBUModelConditionInfo@@@_STL@@YAPBUModelConditionInfo@@PAPBU1@ABU__false_type@0@@Z","","0x006CF680","3","Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DModelDraw.cpp","matched","icf-owner=?Get_Sort_Level@RenderObjClass@@UBEHXZ"
"??$__default_constructed_aux@PBVArmorTemplateSet@@@_STL@@YAPBVArmorTemplateSet@@PAPBV1@ABU__false_type@0@@Z","","0x006CF680","3","Code/GameEngine/Source/Common/Thing/ThingTemplate.cpp","matched","icf-owner=?Get_Sort_Level@RenderObjClass@@UBEHXZ"
"??$__default_constructed_aux@PBVWeaponTemplateSet@@@_STL@@YAPBVWeaponTemplateSet@@PAPBV1@ABU__false_type@0@@Z","","0x006CF680","3","Code/GameEngine/Source/Common/Thing/ThingTemplate.cpp","matched","icf-owner=?Get_Sort_Level@RenderObjClass@@UBEHXZ"
"??$__default_constructed_aux@W4ObjectEnterExitType@@@_STL@@YA?AW4ObjectEnterExitType@@PAW41@ABU__false_type@0@@Z","","0x006CF680","3","Code/GameEngine/Source/GameLogic/Object/Contain/OpenContain.cpp","matched","icf-owner=?Get_Sort_Level@RenderObjClass@@UBEHXZ"
"??$__default_constructed_aux@W4VeterancyLevel@@@_STL@@YA?AW4VeterancyLevel@@PAW41@ABU__false_type@0@@Z","","0x006CF680","3","Code/GameEngine/Source/Common/RTS/PlayerTemplate.cpp","matched","icf-owner=?Get_Sort_Level@RenderObjClass@@UBEHXZ"
"??$__destroy@PAVAsciiString@@V1@@_STL@@YAXPAVAsciiString@@00@Z","","0x006FA4A0","25","Code/GameEngine/Source/GameClient/GameText.cpp","matched",""
"??$__destroy@PAVPlayerTemplate@@V1@@_STL@@YAXPAVPlayerTemplate@@00@Z","","0x000E3D20","36","Code/GameEngine/Source/Common/RTS/PlayerTemplate.cpp","matched",""
"??$__destroy@PAVProductionPrerequisite@@V1@@_STL@@YAXPAVProductionPrerequisite@@00@Z","","0x007547A0","33","Code/GameEngine/Source/Common/Thing/ThingTemplate.cpp","matched",""
"??$__destroy@PAVUnicodeString@@V1@@_STL@@YAXPAVUnicodeString@@00@Z","","0x00062EA0","33","Code/GameEngine/Source/GameNetwork/GameSpy/PeerDefs.cpp","matched",""
"??$__destroy@U?$_Deque_iterator@VGameResultsRequest@@U?$_Nonconst_traits@VGameResultsRequest@@@_STL@@@_STL@@VGameResultsRequest@@@_STL@@YAXU?$_Deque_iterator@VGameResultsRequest@@U?$_Nonconst_traits@VGameResultsRequest@@@_STL@@@0@0PAVGameResultsRequest@@@Z","","0x00641550","78","Code/Libraries/Source/WWVegas/WWLib/GameResultsRequestDequeDestroyThunk.cpp","matched","Open-BFME5 exact C++ __emit thunk converted from MASM dump;object-symbol=_bfme_export_2ea8ff67;true body 0x641550"
"??$__destroy_aux@PAUVideo@@@_STL@@YAXPAUVideo@@0ABU__false_type@0@@Z","","0x00754C30","33","Code/GameEngine/Source/GameClient/VideoPlayer.cpp","matched",""
"??$__destroy_aux@PAVAsciiString@@@_STL@@YAXPAVAsciiString@@0ABU__false_type@0@@Z","","0x00014AA1","5","Code/GameEngine/Source/Common/System/AsciiStringDestroyAux.cpp","matched","5-byte incremental-link template thunk converted from MASM dump to focused C++ explicit instantiation"
"??$__destroy_aux@PAVPlayerTemplate@@@_STL@@YAXPAVPlayerTemplate@@0ABU__false_type@0@@Z","","0x000E3CC0","36","Code/GameEngine/Source/Common/RTS/PlayerTemplate.cpp","matched",""
"??$__destroy_aux@PAVProductionPrerequisite@@@_STL@@YAXPAVProductionPrerequisite@@0ABU__false_type@0@@Z","","0x007544C0","33","Code/GameEngine/Source/Common/Thing/ThingTemplate.cpp","matched",""
"??$__destroy_aux@PAVUnicodeString@@@_STL@@YAXPAVUnicodeString@@0ABU__false_type@0@@Z","","0x00062EA0","33","Code/GameEngine/Source/GameNetwork/GameSpy/PeerDefs.cpp","matched",""
"??$__destroy_aux@U?$_Deque_iterator@VGameResultsRequest@@U?$_Nonconst_traits@VGameResultsRequest@@@_STL@@@_STL@@@_STL@@YAXU?$_Deque_iterator@VGameResultsRequest@@U?$_Nonconst_traits@VGameResultsRequest@@@_STL@@@0@0ABU__false_type@0@@Z","","0x00641410","56","Code/GameEngine/Source/GameNetwork/GameSpy/Thread/GameResultsThread.cpp","matched",""
"??$__destroy_aux@U?$_Deque_iterator@VGameResultsResponse@@U?$_Nonconst_traits@VGameResultsResponse@@@_STL@@@_STL@@@_STL@@YAXU?$_Deque_iterator@VGameResultsResponse@@U?$_Nonconst_traits@VGameResultsResponse@@@_STL@@@0@0ABU__false_type@0@@Z","","0x00641460","59","Code/GameEngine/Source/GameNetwork/GameSpy/Thread/GameResultsThread.cpp","matched",""
"??$__destroy_aux@U?$_Deque_iterator@VPingRequest@@U?$_Nonconst_traits@VPingRequest@@@_STL@@@_STL@@@_STL@@YAXU?$_Deque_iterator@VPingRequest@@U?$_Nonconst_traits@VPingRequest@@@_STL@@@0@0ABU__false_type@0@@Z","","0x0065FF10","56","Code/GameEngine/Source/GameNetwork/GameSpy/Thread/PingThread.cpp","matched",""
"??$__destroy_aux@U?$_Deque_iterator@VPingResponse@@U?$_Nonconst_traits@VPingResponse@@@_STL@@@_STL@@@_STL@@YAXU?$_Deque_iterator@VPingResponse@@U?$_Nonconst_traits@VPingResponse@@@_STL@@@0@0ABU__false_type@0@@Z","","0x0065FF10","56","Code/GameEngine/Source/GameNetwork/GameSpy/Thread/PingThread.cpp","matched",""
"??$__distance@PBI@_STL@@YAHABQBI0ABUrandom_access_iterator_tag@0@@Z","","0x00066690","16","Code/GameEngine/Source/GameClient/FXList.cpp","matched",""
"??$__distance@U?$_List_iterator@USubsystemLegendEntry@@U?$_Const_traits@USubsystemLegendEntry@@@_STL@@@_STL@@@_STL@@YAHABU?$_List_iterator@USubsystemLegendEntry@@U?$_Const_traits@USubsystemLegendEntry@@@_STL@@@0@0ABUinput_iterator_tag@0@@Z","","0x009A10F0","26","Code/GameEngine/Source/Common/System/SubsystemLegend.cpp","matched","__distance for the list iterator; identical body to distance below so the pair is assigned in COMDAT emission order"
"??$__final_insertion_sort@PAU?$pair@W4ObjectID@@I@_STL@@P6A_NU12@0@Z@_STL@@YAXPAU?$pair@W4ObjectID@@I@0@0P6A_NU10@1@Z@Z","","0x000963A0","78","Code/GameEngine/Source/GameLogic/AI/partition_solver.cpp","matched",""
"??$__find@PAW4ObjectID@@W41@@_STL@@YAPAW4ObjectID@@PAW41@0ABW41@ABUrandom_access_iterator_tag@0@@Z","","0x00338B70","120","Code/GameEngine/Source/GameLogic/AI/Squad.cpp","matched",""
"??$__find@PAW4ScienceType@@W41@@_STL@@YAPAW4ScienceType@@PAW41@0ABW41@ABUrandom_access_iterator_tag@0@@Z","","0x0018B470","120","Code/GameEngine/Source/Common/RTS/Science.cpp","matched",""
"??$__find@PBW4ScienceType@@W41@@_STL@@YAPBW4ScienceType@@PBW41@0ABW41@ABUrandom_access_iterator_tag@0@@Z","","0x000CB690","120","Code/GameEngine/Source/Common/RTS/Player.cpp","matched",""
"??$__find@U?$_List_iterator@PAVAIGroup@@U?$_Nonconst_traits@PAVAIGroup@@@_STL@@@_STL@@PAVAIGroup@@@_STL@@YA?AU?$_List_iterator@PAVAIGroup@@U?$_Nonconst_traits@PAVAIGroup@@@_STL@@@0@U10@0ABQAVAIGroup@@ABUinput_iterator_tag@0@@Z","","0x002020A0","36","Code/GameEngine/Source/GameLogic/AI/ai.cpp","matched",""
"??$__find@U?$_List_iterator@PAVDrawable@@U?$_Nonconst_traits@PAVDrawable@@@_STL@@@_STL@@PAVDrawable@@@_STL@@YA?AU?$_List_iterator@PAVDrawable@@U?$_Nonconst_traits@PAVDrawable@@@_STL@@@0@U10@0ABQAVDrawable@@ABUinput_iterator_tag@0@@Z","","0x000F85E0","36","Code/GameEngine/Source/GameClient/InGameUI.cpp","matched",""
"??$__find@U?$_List_iterator@PAVObject@@U?$_Nonconst_traits@PAVObject@@@_STL@@@_STL@@PAVObject@@@_STL@@YA?AU?$_List_iterator@PAVObject@@U?$_Nonconst_traits@PAVObject@@@_STL@@@0@U10@0ABQAVObject@@ABUinput_iterator_tag@0@@Z","","0x000F85E0","36","Code/GameEngine/Source/Common/RTS/TunnelTracker.cpp","matched",""
"??$__find@U?$_List_iterator@PAVParticleSystem@@U?$_Nonconst_traits@PAVParticleSystem@@@_STL@@@_STL@@PAVParticleSystem@@@_STL@@YA?AU?$_List_iterator@PAVParticleSystem@@U?$_Nonconst_traits@PAVParticleSystem@@@_STL@@@0@U10@0ABQAVParticleSystem@@ABUinput_iterator_tag@0@@Z","","0x0014AA80","36","Code/GameEngine/Source/GameClient/System/ParticleSys.cpp","matched",""
"??$__find@U?$_List_iterator@UBFMEFindAsciiStringView@@U?$_Const_traits@UBFMEFindAsciiStringView@@@_STL@@@_STL@@UBFMEFindAsciiStringView@@@_STL@@YA?AU?$_List_iterator@UBFMEFindAsciiStringView@@U?$_Const_traits@UBFMEFindAsciiStringView@@@_STL@@@0@U10@0ABUBFMEFindAsciiStringView@@ABUinput_iterator_tag@0@@Z","","0x00080110","130","Code/GameEngine/Source/GameClient/GUI/GUICallbacks/Menus/WOLQuickMatchMenu.cpp","matched",""
"??$__find@U?$_List_iterator@VAsciiString@@U?$_Nonconst_traits@VAsciiString@@@_STL@@@_STL@@VAsciiString@@@_STL@@YA?AU?$_List_iterator@VAsciiString@@U?$_Nonconst_traits@VAsciiString@@@_STL@@@0@U10@0ABVAsciiString@@ABUinput_iterator_tag@0@@Z","","0x00027BAB","5","Code/Libraries/Source/WWVegas/WWLib/AsciiStringListFindThunk.cpp","matched","5-byte incremental-link STL find thunk converted to focused C++ template instantiation"
"??$__find@U?$_List_iterator@W4ObjectID@@U?$_Nonconst_traits@W4ObjectID@@@_STL@@@_STL@@W4ObjectID@@@_STL@@YA?AU?$_List_iterator@W4ObjectID@@U?$_Nonconst_traits@W4ObjectID@@@_STL@@@0@U10@0ABW4ObjectID@@ABUinput_iterator_tag@0@@Z","","0x000F85E0","36","Code/GameEngine/Source/GameLogic/Object/Behavior/SpawnBehavior.cpp","matched",""
"??$__find@U?$_Rb_tree_iterator@HU?$_Const_traits@H@_STL@@@_STL@@H@_STL@@YA?AU?$_Rb_tree_iterator@HU?$_Const_traits@H@_STL@@@0@U10@0ABHABUinput_iterator_tag@0@@Z","","0x00506180","130","Code/GameEngine/Source/GameClient/GUI/GUICallbacks/Menus/WOLQuickMatchMenu.cpp","matched","object-symbol=??$__find@U?$_List_iterator@UBFMEFindAsciiStringView@@U?$_Const_traits@UBFMEFindAsciiStringView@@@_STL@@@_STL@@UBFMEFindAsciiStringView@@@_STL@@YA?AU?$_List_iterator@UBFMEFindAsciiStringView@@U?$_Const_traits@UBFMEFindAsciiStringView@@@_STL@@@0@U10@0ABUBFMEFindAsciiStringView@@ABUinput_iterator_tag@0@@Z;thunk-dump converted to clean C++ helper"
"??$__insertion_sort@PAU?$pair@W4ObjectID@@I@_STL@@P6A_NU12@0@Z@_STL@@YAXPAU?$pair@W4ObjectID@@I@0@0P6A_NU10@1@Z@Z","","0x00096220","67","Code/GameEngine/Source/GameLogic/AI/partition_solver.cpp","matched",""
"??$__insertion_sort@PAVAsciiString@@U?$less@VAsciiString@@@_STL@@@_STL@@YAXPAVAsciiString@@0U?$less@VAsciiString@@@0@@Z","","0x009CD4F0","65","Code/GameEngineDevice/Source/Win32Device/Common/Win32BIGFileSystem_loadBigFiles.cpp","matched",""
"??$__introsort_loop@PAU?$pair@W4ObjectID@@I@_STL@@U12@HP6A_NU12@0@Z@_STL@@YAXPAU?$pair@W4ObjectID@@I@0@00HP6A_NU10@1@Z@Z","","0x00096440","155","Code/GameEngine/Source/GameLogic/AI/partition_solver.cpp","matched",""
"??$__lg@H@_STL@@YAHH@Z","","0x00094D70","25","Code/GameEngine/Source/GameLogic/AI/partition_solver.cpp","matched",""
"??$__linear_insert@PAU?$pair@W4ObjectID@@I@_STL@@U12@P6A_NU12@0@Z@_STL@@YAXPAU?$pair@W4ObjectID@@I@0@0U10@P6A_N11@Z@Z","","0x00095E80","136","Code/GameEngine/Source/GameLogic/AI/partition_solver.cpp","matched",""
"??$__lower_bound@PBIIU?$less@I@_STL@@H@_STL@@YAPBIPBI0ABIU?$less@I@0@PAH@Z","","0x00066E20","63","Code/GameEngine/Source/GameClient/FXList.cpp","matched",""
"??$__make_heap@PAU?$pair@W4ObjectID@@I@_STL@@P6A_NU12@0@ZU12@H@_STL@@YAXPAU?$pair@W4ObjectID@@I@0@0P6A_NU10@1@Z0PAH@Z","","0x00095920","77","Code/GameEngine/Source/GameLogic/AI/partition_solver.cpp","matched",""
"??$__median@U?$pair@W4ObjectID@@I@_STL@@P6A_NU12@0@Z@_STL@@YAABU?$pair@W4ObjectID@@I@0@ABU10@00P6A_NU10@1@Z@Z","","0x00094E30","226","Code/GameEngine/Source/GameLogic/AI/partition_solver.cpp","matched",""
"??$__partial_sort@PAU?$pair@W4ObjectID@@I@_STL@@U12@P6A_NU12@0@Z@_STL@@YAXPAU?$pair@W4ObjectID@@I@0@000P6A_NU10@1@Z@Z","","0x00096280","159","Code/GameEngine/Source/GameLogic/AI/partition_solver.cpp","matched",""
"??$__pop_heap@PAU?$pair@W4ObjectID@@I@_STL@@U12@P6A_NU12@0@ZH@_STL@@YAXPAU?$pair@W4ObjectID@@I@0@00U10@P6A_N11@ZPAH@Z","","0x000958D0","63","Code/GameEngine/Source/GameLogic/AI/partition_solver.cpp","matched",""
"??$__pop_heap_aux@PAU?$pair@W4ObjectID@@I@_STL@@U12@P6A_NU12@0@Z@_STL@@YAXPAU?$pair@W4ObjectID@@I@0@00P6A_NU10@1@Z@Z","","0x000959D0","65","Code/GameEngine/Source/GameLogic/AI/partition_solver.cpp","matched",""
"??$__push_heap@PAU?$pair@W4ObjectID@@I@_STL@@HU12@P6A_NU12@0@Z@_STL@@YAXPAU?$pair@W4ObjectID@@I@0@HHU10@P6A_N11@Z@Z","","0x00095030","124","Code/GameEngine/Source/GameLogic/AI/partition_solver.cpp","matched",""
"??$__unguarded_insertion_sort@PAU?$pair@W4ObjectID@@I@_STL@@P6A_NU12@0@Z@_STL@@YAXPAU?$pair@W4ObjectID@@I@0@0P6A_NU10@1@Z@Z","","0x000958B0","26","Code/GameEngine/Source/GameLogic/AI/partition_solver.cpp","matched",""
"??$__unguarded_insertion_sort_aux@PAU?$pair@W4ObjectID@@I@_STL@@U12@P6A_NU12@0@Z@_STL@@YAXPAU?$pair@W4ObjectID@@I@0@00P6A_NU10@1@Z@Z","","0x00095450","55","Code/GameEngine/Source/GameLogic/AI/partition_solver.cpp","matched",""
"??$__unguarded_linear_insert@PAU?$pair@W4ObjectID@@I@_STL@@U12@P6A_NU12@0@Z@_STL@@YAXPAU?$pair@W4ObjectID@@I@0@U10@P6A_N11@Z@Z","","0x00094FA0","84","Code/GameEngine/Source/GameLogic/AI/partition_solver.cpp","matched",""
"??$__unguarded_partition@PAU?$pair@W4ObjectID@@I@_STL@@U12@P6A_NU12@0@Z@_STL@@YAPAU?$pair@W4ObjectID@@I@0@PAU10@0U10@P6A_N11@Z@Z","","0x00095800","141","Code/GameEngine/Source/GameLogic/AI/partition_solver.cpp","matched",""
