function,source,size,candidate_rva,aligned_pct,class,first_diff,hint,votes
?objectInteractsWithBridgeEnd@TerrainLogic@@UBE_NPAVObject@@H@Z,terrainlogic.cpp,216,0x001A7F70,99,immediate-only,71,1 literal(s): fld DWORD PTR [edi+0xac] vs DWORD PTR [edi+0xbc],7
?updateBounds@W3DShadowTexture@@QAEXAAVVector3@@PAVRenderObjClass@@@Z,w3dprojectedshadow.cpp,2313,0x007B04A0,99,immediate-only,55,1 literal(s): call DWORD PTR [edx+0xf4] vs DWORD PTR [edx+0x104],24
?updateScreenVB@W3DStatusCircle@@IAEHH@Z,w3dstatuscircle.cpp,221,0x00725DE0,99,immediate-only,2,"1 literal(s): mov eax,DWORD PTR [ecx+0xdc] vs eax,DWORD PTR [ecx+0xe8]",5
?updateCircleVB@W3DStatusCircle@@IAEHXZ,w3dstatuscircle.cpp,324,0x007260F0,99,immediate-only,9,"1 literal(s): mov eax,DWORD PTR [esi+0xd8] vs eax,DWORD PTR [esi+0xe4]",12
?clipToTerrainExtent@@YAXAAUCoord3D@@@Z,weapon.cpp,127,0x001E18B0,99,immediate-only,17,1 literal(s): call DWORD PTR [eax+0x1c] vs DWORD PTR [eax+0x20],8
?OnEnd@DownloadManagerMunkee@@UAEJXZ,downloadmenu.cpp,217,0x004C7A50,98,immediate-only,103,3 literal(s): call DWORD PTR [eax+0x1c] vs DWORD PTR [eax+0x28],21
?getApparentPlayerTemplateDisplayName@GameSlot@@QBE?AVUnicodeString@@XZ,gameinfo.cpp,175,0x0061F130,98,immediate-only,67,3 literal(s): call DWORD PTR [eax+0x1c] vs DWORD PTR [eax+0x28],20
?canSelectedObjectsEffectivelyUseWeapon@InGameUI@@QBE_NPBVCommandButton@@PBVObject@@PBUCoord3D@@W4SelectionRules@1@@Z,ingameui.cpp,269,0x0043EE20,98,immediate-only,16,"3 literal(s): mov esi,DWORD PTR [eax+0x44] vs esi,DWORD PTR [eax+0x6c]",5
?Init_From_Point_Or_Spot_Light@InputLightStruct@LightEnvironmentClass@@QAEXABVLightClass@@ABVVector3@@@Z,lightenvironment.cpp,989,0x0094AE10,98,immediate-only,372,10 literal(s): call DWORD PTR [edx+0x48] vs DWORD PTR [edx+0x50],20
?loadSavedIgnoreList@GameSpyInfo@@UAEXXZ,peerdefs.cpp,162,0x00635310,98,immediate-only,23,"2 literal(s): mov eax,DWORD PTR [ecx+0x600] vs eax,DWORD PTR [ecx+0x6d8]",6
?Define_FVF@DX8FVFCategoryContainer@@SAIPAVMeshModelClass@@_N@Z,dx8renderer.cpp,240,0x00945980,97,immediate-only,7,"5 literal(s): test BYTE PTR [ebx+0x1c],0x10 vs BYTE PTR [ebx+0x18],0x10",7
?Get_Obj_Space_Bounding_Box@BaseHeightMapRenderObjClass@@UBEXAAVAABoxClass@@@Z,baseheightmap.cpp,193,0x006CAF50,95,immediate-only,5,"5 literal(s): mov eax,DWORD PTR [ecx+0x2808] vs eax,DWORD PTR [ecx+0x2ff4]",7
?Un_Project@CameraClass@@QBEXAAVVector3@@ABVVector2@@@Z,camera.cpp,220,0x00931800,94,immediate-only,136,12 literal(s): fld DWORD PTR [ecx+0x24] vs DWORD PTR [ecx+0x20],6
?getWindowUnderCursor@GameWindowManager@@UAEPAVGameWindow@@HH_N@Z,gamewindowmanager.cpp,378,0x0047D570,94,immediate-only,135,"19 literal(s): mov eax,DWORD PTR [ecx+0x4] vs eax,DWORD PTR [ecx+0x8]",5
?Get_Obj_Space_Bounding_Sphere@BaseHeightMapRenderObjClass@@UBEXAAVSphereClass@@@Z,baseheightmap.cpp,216,0x006CAE40,91,immediate-only,5,"9 literal(s): mov eax,DWORD PTR [ecx+0x2808] vs eax,DWORD PTR [ecx+0x2ff4]",5
?Resize@?$VectorClass@PAUW3dAggregateSubobjectStruct@@@@UAE_NHPBQAUW3dAggregateSubobjectStruct@@@Z,agg_def.cpp,177,0x00980ED0,100,structural,-1,"shape ratio 99%, sizes 177->174",11
?Resize@?$VectorClass@PAVRenderObjClass@@@@UAE_NHPBQAVRenderObjClass@@@Z,agg_def.cpp,177,0x00980ED0,100,structural,-1,"shape ratio 99%, sizes 177->174",11
?Resize@?$VectorClass@PAVTextureClass@@@@UAE_NHPBQAVTextureClass@@@Z,matinfo.cpp,177,0x00980ED0,100,structural,-1,"shape ratio 99%, sizes 177->174",11
?Resize@?$VectorClass@PAULegacyMaterialClass@MeshLoadContextClass@@@@UAE_NHPBQAULegacyMaterialClass@MeshLoadContextClass@@@Z,meshmdlio.cpp,177,0x00980ED0,100,structural,-1,"shape ratio 99%, sizes 177->174",11
?Resize@?$VectorClass@K@@UAE_NHPBK@Z,meshmdlio.cpp,177,0x00980ED0,100,structural,-1,"shape ratio 99%, sizes 177->174",11
?Resize@?$VectorClass@PAVFontCharsBuffer@@@@UAE_NHPBQAVFontCharsBuffer@@@Z,render2dsentence.cpp,177,0x00980ED0,100,structural,-1,"shape ratio 99%, sizes 177->174",11
?Resize@?$VectorClass@PAVRender2DClass@@@@UAE_NHPBQAVRender2DClass@@@Z,render2dsentence.cpp,177,0x00980ED0,100,structural,-1,"shape ratio 99%, sizes 177->174",11
?Resize@?$VectorClass@H@@UAE_NHPBH@Z,wwmemlog.cpp,177,0x00980ED0,100,structural,-1,"shape ratio 99%, sizes 177->174",11
?GetSymbol@Signature@DebugStackwalk@@SAXIPADI@Z,debug_stack.cpp,635,0x0088C6E0,99,structural,406,"shape ratio 98%, sizes 635->632",36
?Execute@DebugIONet@@UAEXAAVDebug@@PBD_NIPBQBD@Z,debug_io_net.cpp,283,0x0088FCE0,97,structural,151,"shape ratio 93%, sizes 283->283",22
?updateViewImpassableAreas@BaseHeightMapRenderObjClass@@QAEX_NHHHH@Z,baseheightmap.cpp,328,0x006D0DA0,96,structural,8,"shape ratio 99%, sizes 328->322",8
?createRayEffectByTemplate@W3DGameClient@@UAEXPBUCoord3D@@0PBVThingTemplate@@@Z,w3dgameclient.cpp,127,0x006FBC02,92,structural,0,"shape ratio 94%, sizes 127->127",6
?Check_Driver_Version_Status@DX8Caps@@AAEXXZ,dx8caps.cpp,1013,0x0091BA00,89,structural,5,"shape ratio 76%, sizes 1013->713",74
?isReady@CommandButton@@QBE_NPBVObject@@@Z,controlbar.cpp,93,0x0049AD65,87,structural,0,"shape ratio 91%, sizes 93->93",5
?assignDefaultGadgetLook@GameWindowManager@@UAEXPAVGameWindow@@PAVGameFont@@_N@Z,gamewindowmanager.cpp,9955,0x004800FC,86,structural,0,"shape ratio 88%, sizes 9955->9955",1110
?GetSymbol@Signature@DebugStackwalk@@SAXIPADIPAI0I10I11@Z,debug_stack.cpp,729,0x0088C960,84,structural,112,"shape ratio 89%, sizes 729->736",24
?selectMatchingAcrossMap@InGameUI@@UAEHXZ,ingameui.cpp,298,0x00448729,84,structural,0,"shape ratio 92%, sizes 298->298",15
?saveTracks@WaterTracksRenderSystem@@QAEXXZ,w3dwatertracks.cpp,276,0x007AC680,84,structural,19,"shape ratio 85%, sizes 276->276",5
?closeDataChunk@DataChunkOutput@@QAEXXZ,datachunk.cpp,137,0x001024A0,83,structural,10,"shape ratio 89%, sizes 137->118",5
?getModuleNameKey@FlammableUpdate@@UBE?AW4NameKeyType@@XZ,flammableupdate.cpp,104,0x002EFB20,79,structural,35,"shape ratio 70%, sizes 104->146",7
?constructVolume@W3DVolumetricShadow@@IAEXPAVVector3@@MHH@Z,w3dvolumetricshadow.cpp,1397,0x007B82A2,78,structural,0,"shape ratio 98%, sizes 1397->1397",10
??0?$list@PAVFXNugget@@V?$allocator@PAVFXNugget@@@_STL@@@_STL@@QAE@ABV01@@Z,fxlist.cpp,112,0x0076F63F,77,structural,0,"shape ratio 86%, sizes 112->112",5
??0?$list@PAVSuperweaponInfo@@V?$allocator@PAVSuperweaponInfo@@@_STL@@@_STL@@QAE@ABV01@@Z,ingameui.cpp,112,0x0076F63F,77,structural,0,"shape ratio 86%, sizes 112->112",5
??0?$list@PAVParticleSystem@@V?$allocator@PAVParticleSystem@@@_STL@@@_STL@@QAE@ABV01@@Z,particlesys.cpp,112,0x0076F63F,77,structural,0,"shape ratio 86%, sizes 112->112",5
??0?$list@PAVGameWindow@@V?$allocator@PAVGameWindow@@@_STL@@@_STL@@QAE@ABV01@@Z,wolloginmenu.cpp,112,0x0076F63F,77,structural,0,"shape ratio 86%, sizes 112->112",5
?getHealthBoxDimensions@Object@@QBE_NAAM0@Z,object.cpp,166,0x001C9E64,75,structural,0,"shape ratio 80%, sizes 166->166",5
?write@UserPreferences@@UAE_NXZ,userpreferences.cpp,163,0x000A9F60,74,structural,10,"shape ratio 95%, sizes 163->162",5
?parseDrawData@@YA_NPADPAVWinInstanceData@@0PAX@Z,gamewindowmanagerscript.cpp,1278,0x00485EE0,73,structural,53,"shape ratio 65%, sizes 1278->1221",135
?Get_Material_Array@MeshMatDescClass@@QAEPAVMatBufferClass@@H_N@Z,meshmatdesc.cpp,163,0x0092A42A,72,structural,0,"shape ratio 80%, sizes 163->163",5
??0?$VectorClass@G@@QAE@HPBG@Z,render2d.cpp,73,0x00AFE9C0,71,structural,31,"shape ratio 73%, sizes 73->73",6
??0ObjectCreationListStore@@QAE@XZ,objectcreationlist.cpp,115,0x001DAD4F,70,structural,0,"shape ratio 73%, sizes 115->115",9
?processGlobalMessage@NAT@@QAEXHPBD@Z,nat.cpp,448,0x00671F90,69,structural,90,"shape ratio 92%, sizes 448->456",24
??1CameraClass@@UAE@XZ,camera.cpp,25,0x00984B17,68,structural,0,"shape ratio 44%, sizes 25->25",5
?_M_pop_front_aux@?$deque@VGameResultsResponse@@V?$allocator@VGameResultsResponse@@@_STL@@@_STL@@IAEXXZ,gameresultsthread.cpp,61,0x006414FF,68,structural,0,"shape ratio 84%, sizes 61->61",8
?createControlBar@InGameUI@@IAEXXZ,ingameui.cpp,54,0x00442385,68,structural,0,"shape ratio 67%, sizes 54->54",6
??1LightClass@@UAE@XZ,light.cpp,25,0x00984B17,68,structural,0,"shape ratio 44%, sizes 25->25",5
?_M_pop_front_aux@?$deque@VGameResultsRequest@@V?$allocator@VGameResultsRequest@@@_STL@@@_STL@@IAEXXZ,gameresultsthread.cpp,56,0x006414AF,67,structural,0,"shape ratio 84%, sizes 56->56",8
??0HotKeyManager@@QAE@XZ,hotkey.cpp,106,0x005D30DF,67,structural,0,"shape ratio 71%, sizes 106->106",9
??0ImageCollection@@QAE@XZ,image.cpp,106,0x005D30DF,67,structural,0,"shape ratio 71%, sizes 106->106",9
??0LocomotorStore@@QAE@XZ,locomotor.cpp,106,0x005D30DF,67,structural,0,"shape ratio 71%, sizes 106->106",9
?Get_Shader_Array@MeshMatDescClass@@QAEPAVShaderClass@@H_N@Z,meshmatdesc.cpp,191,0x0092BF4C,67,structural,0,"shape ratio 76%, sizes 191->191",7
?getClassMemoryPool@AISideInfo@@CAPAVMemoryPool@@XZ,ai.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AISideBuildList@@CAPAVMemoryPool@@XZ,ai.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIGroup@@CAPAVMemoryPool@@XZ,ai.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@PathNode@@CAPAVMemoryPool@@XZ,aipathfind.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@Path@@CAPAVMemoryPool@@XZ,aipathfind.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@WorkOrder@@CAPAVMemoryPool@@XZ,aiplayer.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@TeamInQueue@@CAPAVMemoryPool@@XZ,aiplayer.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIPlayer@@CAPAVMemoryPool@@XZ,aiplayer.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@FailureState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@ContinueState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AttackStateMachine@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIIdleState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIRappelState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIBusyState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIMoveToState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIMoveOutOfTheWayState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIMoveAndTightenState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIMoveAwayFromRepulsorsState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIAttackApproachTargetState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIAttackPursueTargetState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIPickUpCrateState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIAttackMoveToState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIFollowWaypointPathState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIFollowWaypointPathExactState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIAttackFollowWaypointPathState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIWanderState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIWanderInPlaceState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIPanicState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIFollowPathState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIMoveAndEvacuateState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIMoveAndDeleteState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIAttackAimAtTargetState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIWaitState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIAttackFireWeaponState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIAttackState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIAttackSquadState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIDeadState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIDockState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIEnterState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIExitState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIExitInstantlyState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIGuardState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIGuardRetaliateState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AITunnelNetworkGuardState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIHuntState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIAttackAreaState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIFaceState@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIDockMachine@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIGuardMachine@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIGuardRetaliateMachine@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AITNGuardMachine@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@Squad@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIAttackMoveStateMachine@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIAttackThenIdleStateMachine@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AIStateMachine@@CAPAVMemoryPool@@XZ,aistates.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@Anim2DTemplate@@CAPAVMemoryPool@@XZ,anim2d.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@Anim2D@@CAPAVMemoryPool@@XZ,anim2d.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@AnimateWindow@@CAPAVMemoryPool@@XZ,animatewindowmanager.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@BattlePlanBonuses@@CAPAVMemoryPool@@XZ,battleplanupdate.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getModuleNameKey@BattlePlanUpdate@@UBE?AW4NameKeyType@@XZ,battleplanupdate.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getModuleNameKey@BoneFXDamage@@UBE?AW4NameKeyType@@XZ,bonefxdamage.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@BoneFXUpdate@@CAPAVMemoryPool@@XZ,bonefxupdate.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getModuleNameKey@BridgeBehavior@@UBE?AW4NameKeyType@@XZ,bridgebehavior.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@BridgeScaffoldBehavior@@CAPAVMemoryPool@@XZ,bridgescaffoldbehavior.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@Mission@@CAPAVMemoryPool@@XZ,campaignmanager.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@Campaign@@CAPAVMemoryPool@@XZ,campaignmanager.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@CashHackSpecialPower@@CAPAVMemoryPool@@XZ,cashhackspecialpower.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@TunnelTracker@@CAPAVMemoryPool@@XZ,cavesystem.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@CommandButton@@CAPAVMemoryPool@@XZ,controlbar.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@CommandSet@@CAPAVMemoryPool@@XZ,controlbar.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@Overridable@@CAPAVMemoryPool@@XZ,controlbar.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@CrateTemplate@@CAPAVMemoryPool@@XZ,cratesystem.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@Mapping@@CAPAVMemoryPool@@XZ,datachunk.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@OutputChunk@@CAPAVMemoryPool@@XZ,datachunk.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@InputChunk@@CAPAVMemoryPool@@XZ,datachunk.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@UserParser@@CAPAVMemoryPool@@XZ,datachunk.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@NetDestroyPlayerCommandMsg@@CAPAVMemoryPool@@XZ,disconnectmanager.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@NetDisconnectKeepAliveCommandMsg@@CAPAVMemoryPool@@XZ,disconnectmanager.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@NetDisconnectPlayerCommandMsg@@CAPAVMemoryPool@@XZ,disconnectmanager.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@NetPacketRouterAckCommandMsg@@CAPAVMemoryPool@@XZ,disconnectmanager.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@NetDisconnectVoteCommandMsg@@CAPAVMemoryPool@@XZ,disconnectmanager.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@DozerPrimaryStateMachine@@CAPAVMemoryPool@@XZ,dozeraiupdate.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@DozerActionPickActionPosState@@CAPAVMemoryPool@@XZ,dozeraiupdate.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@DozerActionMoveToActionPosState@@CAPAVMemoryPool@@XZ,dozeraiupdate.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@DozerActionDoActionState@@CAPAVMemoryPool@@XZ,dozeraiupdate.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@DozerActionStateMachine@@CAPAVMemoryPool@@XZ,dozeraiupdate.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@DozerPrimaryIdleState@@CAPAVMemoryPool@@XZ,dozeraiupdate.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@DozerActionState@@CAPAVMemoryPool@@XZ,dozeraiupdate.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@DozerPrimaryGoingHomeState@@CAPAVMemoryPool@@XZ,dozeraiupdate.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getModuleNameKey@DozerAIUpdate@@UBE?AW4NameKeyType@@XZ,dozeraiupdate.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@DynamicAudioEventRTS@@CAPAVMemoryPool@@XZ,drawable.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@DynamicAudioEventInfo@@CAPAVMemoryPool@@XZ,drawable.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@DrawableIconInfo@@CAPAVMemoryPool@@XZ,drawable.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@DrawableLocoInfo@@CAPAVMemoryPool@@XZ,drawable.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@TintEnvelope@@CAPAVMemoryPool@@XZ,drawable.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@Drawable@@CAPAVMemoryPool@@XZ,drawable.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getModuleNameKey@FireSpreadUpdate@@UBE?AW4NameKeyType@@XZ,firespreadupdate.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
?getClassMemoryPool@SoundFXNugget@@CAPAVMemoryPool@@XZ,fxlist.cpp,104,0x001F8AB0,66,structural,34,"shape ratio 56%, sizes 104->155",6
