family,bytes,bodies,rva,size,name,shared_features
154,24026,26,0x007d2d30,924,?d_007d2d30@@YAXXZ,data 0x1340578 (?TheW3DRadarFormatCaps@@3PAVW3DRada); data 0x1340ec4; call ?Apply_Render_State_Changes@DX8Wrapper@@SAXXZ @0x904890; call ?BaseHeightMapScorchSetShader@@YAXABVShaderClass@@@Z @0x173c3
154,24026,26,0x00949f30,1008,?d_00949f30@@YAXXZ,data 0x1340578 (?TheW3DRadarFormatCaps@@3PAVW3DRada); data 0x1340ec4; call ?Apply_Render_State_Changes@DX8Wrapper@@SAXXZ @0x904890; call ?BaseHeightMapScorchSetShader@@YAXABVShaderClass@@@Z @0x173c3
154,24026,26,0x00911020,2915,?d_00911020@@YAXXZ,data 0x1340578 (?TheW3DRadarFormatCaps@@3PAVW3DRada); data 0x1340ec4; call ?Apply_Render_State_Changes@DX8Wrapper@@SAXXZ @0x904890; call ?BaseHeightMapScorchSetShader@@YAXABVShaderClass@@@Z @0x173c3
154,24026,26,0x00934940,8277,?d_00934940@@YAXXZ,data 0x1340578 (?TheW3DRadarFormatCaps@@3PAVW3DRada); data 0x1340ec4; call ?Apply_Render_State_Changes@DX8Wrapper@@SAXXZ @0x904890; call ?BaseHeightMapScorchSetShader@@YAXABVShaderClass@@@Z @0x173c3
155,23781,27,0x005208d0,64,?d_005208d0@@YAXXZ,call ?GadgetListBoxReset@@YAXPAVGameWindow@@@Z @0xa3df; call ?j_0003fe86@@YAXXZ @0x3fe86; call ?j_00001203@@YAXXZ @0x1203; call ?j_0000c874@@YAXXZ @0xc874
155,23781,27,0x005476c0,79,?d_005476c0@@YAXXZ,call ?GadgetListBoxReset@@YAXPAVGameWindow@@@Z @0xa3df; call ?j_0003fe86@@YAXXZ @0x3fe86; call ?j_00001203@@YAXXZ @0x1203; call ?j_0000c874@@YAXXZ @0xc874
155,23781,27,0x00689a40,238,?d_00689a40@@YAXXZ,call ?GadgetListBoxReset@@YAXPAVGameWindow@@@Z @0xa3df; call ?j_0003fe86@@YAXXZ @0x3fe86; call ?j_00001203@@YAXXZ @0x1203; call ?j_0000c874@@YAXXZ @0xc874
155,23781,27,0x00521000,273,?d_00521000@@YAXXZ,call ?GadgetListBoxReset@@YAXPAVGameWindow@@@Z @0xa3df; call ?j_0003fe86@@YAXXZ @0x3fe86; call ?j_00001203@@YAXXZ @0x1203; call ?j_0000c874@@YAXXZ @0xc874
155,23781,27,0x004c4630,346,?d_004c4630@@YAXXZ,call ?GadgetListBoxReset@@YAXPAVGameWindow@@@Z @0xa3df; call ?j_0003fe86@@YAXXZ @0x3fe86; call ?j_00001203@@YAXXZ @0x1203; call ?j_0000c874@@YAXXZ @0xc874
155,23781,27,0x005217a0,391,?d_005217a0@@YAXXZ,call ?GadgetListBoxReset@@YAXPAVGameWindow@@@Z @0xa3df; call ?j_0003fe86@@YAXXZ @0x3fe86; call ?j_00001203@@YAXXZ @0x1203; call ?j_0000c874@@YAXXZ @0xc874
155,23781,27,0x0062e2e0,418,?d_0062e2e0@@YAXXZ,call ?GadgetListBoxReset@@YAXPAVGameWindow@@@Z @0xa3df; call ?j_0003fe86@@YAXXZ @0x3fe86; call ?j_00001203@@YAXXZ @0x1203; call ?j_0000c874@@YAXXZ @0xc874
155,23781,27,0x00519cb0,585,?d_00519cb0@@YAXXZ,call ?GadgetListBoxReset@@YAXPAVGameWindow@@@Z @0xa3df; call ?j_0003fe86@@YAXXZ @0x3fe86; call ?j_00001203@@YAXXZ @0x1203; call ?j_0000c874@@YAXXZ @0xc874
155,23781,27,0x0053fc00,622,?d_0053fc00@@YAXXZ,call ?GadgetListBoxReset@@YAXPAVGameWindow@@@Z @0xa3df; call ?j_0003fe86@@YAXXZ @0x3fe86; call ?j_00001203@@YAXXZ @0x1203; call ?j_0000c874@@YAXXZ @0xc874
155,23781,27,0x004e2100,623,?d_004e2100@@YAXXZ,call ?GadgetListBoxReset@@YAXPAVGameWindow@@@Z @0xa3df; call ?j_0003fe86@@YAXXZ @0x3fe86; call ?j_00001203@@YAXXZ @0x1203; call ?j_0000c874@@YAXXZ @0xc874
155,23781,27,0x005187f0,632,?d_005187f0@@YAXXZ,call ?GadgetListBoxReset@@YAXPAVGameWindow@@@Z @0xa3df; call ?j_0003fe86@@YAXXZ @0x3fe86; call ?j_00001203@@YAXXZ @0x1203; call ?j_0000c874@@YAXXZ @0xc874
155,23781,27,0x00551dd0,642,?d_00551dd0@@YAXXZ,call ?GadgetListBoxReset@@YAXPAVGameWindow@@@Z @0xa3df; call ?j_0003fe86@@YAXXZ @0x3fe86; call ?j_00001203@@YAXXZ @0x1203; call ?j_0000c874@@YAXXZ @0xc874
155,23781,27,0x00517d00,647,?d_00517d00@@YAXXZ,call ?GadgetListBoxReset@@YAXPAVGameWindow@@@Z @0xa3df; call ?j_0003fe86@@YAXXZ @0x3fe86; call ?j_00001203@@YAXXZ @0x1203; call ?j_0000c874@@YAXXZ @0xc874
155,23781,27,0x00111db0,798,?d_00111db0@@YAXXZ,call ?GadgetListBoxReset@@YAXPAVGameWindow@@@Z @0xa3df; call ?j_0003fe86@@YAXXZ @0x3fe86; call ?j_00001203@@YAXXZ @0x1203; call ?j_0000c874@@YAXXZ @0xc874
155,23781,27,0x004e1d00,808,?d_004e1d00@@YAXXZ,call ?GadgetListBoxReset@@YAXPAVGameWindow@@@Z @0xa3df; call ?j_0003fe86@@YAXXZ @0x3fe86; call ?j_00001203@@YAXXZ @0x1203; call ?j_0000c874@@YAXXZ @0xc874
155,23781,27,0x0053a710,834,?d_0053a710@@YAXXZ,call ?GadgetListBoxReset@@YAXPAVGameWindow@@@Z @0xa3df; call ?j_0003fe86@@YAXXZ @0x3fe86; call ?j_00001203@@YAXXZ @0x1203; call ?j_0000c874@@YAXXZ @0xc874
155,23781,27,0x00546920,993,?d_00546920@@YAXXZ,call ?GadgetListBoxReset@@YAXPAVGameWindow@@@Z @0xa3df; call ?j_0003fe86@@YAXXZ @0x3fe86; call ?j_00001203@@YAXXZ @0x1203; call ?j_0000c874@@YAXXZ @0xc874
155,23781,27,0x00534a60,1013,?d_00534a60@@YAXXZ,call ?GadgetListBoxReset@@YAXPAVGameWindow@@@Z @0xa3df; call ?j_0003fe86@@YAXXZ @0x3fe86; call ?j_00001203@@YAXXZ @0x1203; call ?j_0000c874@@YAXXZ @0xc874
155,23781,27,0x004c8b40,1026,?d_004c8b40@@YAXXZ,call ?GadgetListBoxReset@@YAXPAVGameWindow@@@Z @0xa3df; call ?j_0003fe86@@YAXXZ @0x3fe86; call ?j_00001203@@YAXXZ @0x1203; call ?j_0000c874@@YAXXZ @0xc874
155,23781,27,0x00455f60,1069,?d_00455f60@@YAXXZ,call ?GadgetListBoxReset@@YAXPAVGameWindow@@@Z @0xa3df; call ?j_0003fe86@@YAXXZ @0x3fe86; call ?j_00001203@@YAXXZ @0x1203; call ?j_0000c874@@YAXXZ @0xc874
155,23781,27,0x004d7e60,1202,?d_004d7e60@@YAXXZ,call ?GadgetListBoxReset@@YAXPAVGameWindow@@@Z @0xa3df; call ?j_0003fe86@@YAXXZ @0x3fe86; call ?j_00001203@@YAXXZ @0x1203; call ?j_0000c874@@YAXXZ @0xc874
155,23781,27,0x00508660,1254,?d_00508660@@YAXXZ,call ?GadgetListBoxReset@@YAXPAVGameWindow@@@Z @0xa3df; call ?j_0003fe86@@YAXXZ @0x3fe86; call ?j_00001203@@YAXXZ @0x1203; call ?j_0000c874@@YAXXZ @0xc874
155,23781,27,0x0052a2e0,1306,?d_0052a2e0@@YAXXZ,call ?GadgetListBoxReset@@YAXPAVGameWindow@@@Z @0xa3df; call ?j_0003fe86@@YAXXZ @0x3fe86; call ?j_00001203@@YAXXZ @0x1203; call ?j_0000c874@@YAXXZ @0xc874
155,23781,27,0x004e1450,1774,?d_004e1450@@YAXXZ,call ?GadgetListBoxReset@@YAXPAVGameWindow@@@Z @0xa3df; call ?j_0003fe86@@YAXXZ @0x3fe86; call ?j_00001203@@YAXXZ @0x1203; call ?j_0000c874@@YAXXZ @0xc874
155,23781,27,0x005091f0,1890,?d_005091f0@@YAXXZ,call ?GadgetListBoxReset@@YAXPAVGameWindow@@@Z @0xa3df; call ?j_0003fe86@@YAXXZ @0x3fe86; call ?j_00001203@@YAXXZ @0x1203; call ?j_0000c874@@YAXXZ @0xc874
155,23781,27,0x004f52c0,2101,?d_004f52c0@@YAXXZ,call ?GadgetListBoxReset@@YAXPAVGameWindow@@@Z @0xa3df; call ?j_0003fe86@@YAXXZ @0x3fe86; call ?j_00001203@@YAXXZ @0x1203; call ?j_0000c874@@YAXXZ @0xc874
155,23781,27,0x004b42f0,2153,?GadgetComboBoxSystem@@YA?AW4WindowMsgHandledType@@PAVGameWindow@@III@Z,call ?GadgetListBoxReset@@YAXPAVGameWindow@@@Z @0xa3df; call ?j_0003fe86@@YAXXZ @0x3fe86; call ?j_00001203@@YAXXZ @0x1203; call ?j_0000c874@@YAXXZ @0xc874
156,23713,8,0x0009e3d0,117,?d_0009e3d0@@YAXXZ,data 0x107c750; data 0x107c758; call ??A?$map@VAsciiString@@V1@U?$less@VAsciiString@@@_STL@@ @0x3e6da; data 0x107c7b4 (?g_bfmeFmt1025@@3PADA)
156,23713,8,0x0009ea10,387,?d_0009ea10@@YAXXZ,data 0x107c750; data 0x107c758; call ??A?$map@VAsciiString@@V1@U?$less@VAsciiString@@@_STL@@ @0x3e6da; data 0x107c7b4 (?g_bfmeFmt1025@@3PADA)
156,23713,8,0x00525ab0,480,?d_00525ab0@@YAXXZ,data 0x107c750; data 0x107c758; call ??A?$map@VAsciiString@@V1@U?$less@VAsciiString@@@_STL@@ @0x3e6da; data 0x107c7b4 (?g_bfmeFmt1025@@3PADA)
156,23713,8,0x0068a900,638,?d_0068a900@@YAXXZ,data 0x107c750; data 0x107c758; call ??A?$map@VAsciiString@@V1@U?$less@VAsciiString@@@_STL@@ @0x3e6da; data 0x107c7b4 (?g_bfmeFmt1025@@3PADA)
156,23713,8,0x005195b0,805,?d_005195b0@@YAXXZ,data 0x107c750; data 0x107c758; call ??A?$map@VAsciiString@@V1@U?$less@VAsciiString@@@_STL@@ @0x3e6da; data 0x107c7b4 (?g_bfmeFmt1025@@3PADA)
156,23713,8,0x0068a3e0,1041,?d_0068a3e0@@YAXXZ,data 0x107c750; data 0x107c758; call ??A?$map@VAsciiString@@V1@U?$less@VAsciiString@@@_STL@@ @0x3e6da; data 0x107c7b4 (?g_bfmeFmt1025@@3PADA)
156,23713,8,0x0081de40,1590,?d_0081de40@@YAXXZ,data 0x107c750; data 0x107c758; call ??A?$map@VAsciiString@@V1@U?$less@VAsciiString@@@_STL@@ @0x3e6da; data 0x107c7b4 (?g_bfmeFmt1025@@3PADA)
156,23713,8,0x008bf100,18655,?d_008bf100@@YAXXZ,data 0x107c750; data 0x107c758; call ??A?$map@VAsciiString@@V1@U?$less@VAsciiString@@@_STL@@ @0x3e6da; data 0x107c7b4 (?g_bfmeFmt1025@@3PADA)
157,23670,12,0x007f94d0,84,?d_007f94d0@@YAXXZ,data 0x111c2a0 (?g_bfmeMsgUVB@@3PADA); call ?Rva007EB810Get@@YAPAURva007EB810Diag@@XZ @0x7eb810; data 0x112c24c (?g_bfmeFileUVB@@3PADA); call ?Gen007EFFC0@@YAPAVGenAlloc@@XZ @0x7effc0
157,23670,12,0x008003f0,87,?d_008003f0@@YAXXZ,data 0x111c2a0 (?g_bfmeMsgUVB@@3PADA); call ?Rva007EB810Get@@YAPAURva007EB810Diag@@XZ @0x7eb810; data 0x112c24c (?g_bfmeFileUVB@@3PADA); call ?Gen007EFFC0@@YAPAVGenAlloc@@XZ @0x7effc0
157,23670,12,0x00800460,135,?d_00800460@@YAXXZ,data 0x111c2a0 (?g_bfmeMsgUVB@@3PADA); call ?Rva007EB810Get@@YAPAURva007EB810Diag@@XZ @0x7eb810; data 0x112c24c (?g_bfmeFileUVB@@3PADA); call ?Gen007EFFC0@@YAPAVGenAlloc@@XZ @0x7effc0
157,23670,12,0x007f1400,171,?d_007f1400@@YAXXZ,data 0x111c2a0 (?g_bfmeMsgUVB@@3PADA); call ?Rva007EB810Get@@YAPAURva007EB810Diag@@XZ @0x7eb810; data 0x112c24c (?g_bfmeFileUVB@@3PADA); call ?Gen007EFFC0@@YAPAVGenAlloc@@XZ @0x7effc0
157,23670,12,0x007f04b0,205,?d_007f04b0@@YAXXZ,data 0x111c2a0 (?g_bfmeMsgUVB@@3PADA); call ?Rva007EB810Get@@YAPAURva007EB810Diag@@XZ @0x7eb810; data 0x112c24c (?g_bfmeFileUVB@@3PADA); call ?Gen007EFFC0@@YAPAVGenAlloc@@XZ @0x7effc0
157,23670,12,0x006ad9b0,234,?d_006ad9b0@@YAXXZ,data 0x111c2a0 (?g_bfmeMsgUVB@@3PADA); call ?Rva007EB810Get@@YAPAURva007EB810Diag@@XZ @0x7eb810; data 0x112c24c (?g_bfmeFileUVB@@3PADA); call ?Gen007EFFC0@@YAPAVGenAlloc@@XZ @0x7effc0
157,23670,12,0x00800170,261,?d_00800170@@YAXXZ,data 0x111c2a0 (?g_bfmeMsgUVB@@3PADA); call ?Rva007EB810Get@@YAPAURva007EB810Diag@@XZ @0x7eb810; data 0x112c24c (?g_bfmeFileUVB@@3PADA); call ?Gen007EFFC0@@YAPAVGenAlloc@@XZ @0x7effc0
157,23670,12,0x00800040,289,?d_00800040@@YAXXZ,data 0x111c2a0 (?g_bfmeMsgUVB@@3PADA); call ?Rva007EB810Get@@YAPAURva007EB810Diag@@XZ @0x7eb810; data 0x112c24c (?g_bfmeFileUVB@@3PADA); call ?Gen007EFFC0@@YAPAVGenAlloc@@XZ @0x7effc0
157,23670,12,0x00803110,332,?d_00803110@@YAXXZ,data 0x111c2a0 (?g_bfmeMsgUVB@@3PADA); call ?Rva007EB810Get@@YAPAURva007EB810Diag@@XZ @0x7eb810; data 0x112c24c (?g_bfmeFileUVB@@3PADA); call ?Gen007EFFC0@@YAPAVGenAlloc@@XZ @0x7effc0
157,23670,12,0x008099a0,584,?d_008099a0@@YAXXZ,data 0x111c2a0 (?g_bfmeMsgUVB@@3PADA); call ?Rva007EB810Get@@YAPAURva007EB810Diag@@XZ @0x7eb810; data 0x112c24c (?g_bfmeFileUVB@@3PADA); call ?Gen007EFFC0@@YAPAVGenAlloc@@XZ @0x7effc0
157,23670,12,0x008af650,2633,?d_008af650@@YAXXZ,data 0x111c2a0 (?g_bfmeMsgUVB@@3PADA); call ?Rva007EB810Get@@YAPAURva007EB810Diag@@XZ @0x7eb810; data 0x112c24c (?g_bfmeFileUVB@@3PADA); call ?Gen007EFFC0@@YAPAVGenAlloc@@XZ @0x7effc0
157,23670,12,0x008bf100,18655,?d_008bf100@@YAXXZ,data 0x111c2a0 (?g_bfmeMsgUVB@@3PADA); call ?Rva007EB810Get@@YAPAURva007EB810Diag@@XZ @0x7eb810; data 0x112c24c (?g_bfmeFileUVB@@3PADA); call ?Gen007EFFC0@@YAPAVGenAlloc@@XZ @0x7effc0
158,23552,33,0x002a466c,134,?d_002a466c@@YAXXZ,call ?bfmeSinVNB@@YAMM@Z @0x873910; call ?bfmeCosVNB@@YAMM@Z @0x873920; call ?GetGameLogicRandomValueReal@@YAMMMPADH@Z @0x2cca5; call ?aiMoveToPosition@AICommandInterface@@QAEXPBUCoord3D@@W @0x3436a
158,23552,33,0x00233f30,154,?d_00233f30@@YAXXZ,call ?bfmeSinVNB@@YAMM@Z @0x873910; call ?bfmeCosVNB@@YAMM@Z @0x873920; call ?GetGameLogicRandomValueReal@@YAMMMPADH@Z @0x2cca5; call ?aiMoveToPosition@AICommandInterface@@QAEXPBUCoord3D@@W @0x3436a
158,23552,33,0x00336b20,203,?d_00336b20@@YAXXZ,call ?bfmeSinVNB@@YAMM@Z @0x873910; call ?bfmeCosVNB@@YAMM@Z @0x873920; call ?GetGameLogicRandomValueReal@@YAMMMPADH@Z @0x2cca5; call ?aiMoveToPosition@AICommandInterface@@QAEXPBUCoord3D@@W @0x3436a
158,23552,33,0x002a4d40,204,?d_002a4d40@@YAXXZ,call ?bfmeSinVNB@@YAMM@Z @0x873910; call ?bfmeCosVNB@@YAMM@Z @0x873920; call ?GetGameLogicRandomValueReal@@YAMMMPADH@Z @0x2cca5; call ?aiMoveToPosition@AICommandInterface@@QAEXPBUCoord3D@@W @0x3436a
158,23552,33,0x001b4a50,224,?d_001b4a50@@YAXXZ,call ?bfmeSinVNB@@YAMM@Z @0x873910; call ?bfmeCosVNB@@YAMM@Z @0x873920; call ?GetGameLogicRandomValueReal@@YAMMMPADH@Z @0x2cca5; call ?aiMoveToPosition@AICommandInterface@@QAEXPBUCoord3D@@W @0x3436a
158,23552,33,0x00604620,246,?d_00604620@@YAXXZ,call ?bfmeSinVNB@@YAMM@Z @0x873910; call ?bfmeCosVNB@@YAMM@Z @0x873920; call ?GetGameLogicRandomValueReal@@YAMMMPADH@Z @0x2cca5; call ?aiMoveToPosition@AICommandInterface@@QAEXPBUCoord3D@@W @0x3436a
158,23552,33,0x002a4e40,267,?d_002a4e40@@YAXXZ,call ?bfmeSinVNB@@YAMM@Z @0x873910; call ?bfmeCosVNB@@YAMM@Z @0x873920; call ?GetGameLogicRandomValueReal@@YAMMMPADH@Z @0x2cca5; call ?aiMoveToPosition@AICommandInterface@@QAEXPBUCoord3D@@W @0x3436a
158,23552,33,0x00227c20,324,?d_00227c20@@YAXXZ,call ?bfmeSinVNB@@YAMM@Z @0x873910; call ?bfmeCosVNB@@YAMM@Z @0x873920; call ?GetGameLogicRandomValueReal@@YAMMMPADH@Z @0x2cca5; call ?aiMoveToPosition@AICommandInterface@@QAEXPBUCoord3D@@W @0x3436a
158,23552,33,0x001bc670,338,?d_001bc670@@YAXXZ,call ?bfmeSinVNB@@YAMM@Z @0x873910; call ?bfmeCosVNB@@YAMM@Z @0x873920; call ?GetGameLogicRandomValueReal@@YAMMMPADH@Z @0x2cca5; call ?aiMoveToPosition@AICommandInterface@@QAEXPBUCoord3D@@W @0x3436a
158,23552,33,0x00299400,377,?d_00299400@@YAXXZ,call ?bfmeSinVNB@@YAMM@Z @0x873910; call ?bfmeCosVNB@@YAMM@Z @0x873920; call ?GetGameLogicRandomValueReal@@YAMMMPADH@Z @0x2cca5; call ?aiMoveToPosition@AICommandInterface@@QAEXPBUCoord3D@@W @0x3436a
158,23552,33,0x0071c0e0,397,?d_0071c0e0@@YAXXZ,call ?bfmeSinVNB@@YAMM@Z @0x873910; call ?bfmeCosVNB@@YAMM@Z @0x873920; call ?GetGameLogicRandomValueReal@@YAMMMPADH@Z @0x2cca5; call ?aiMoveToPosition@AICommandInterface@@QAEXPBUCoord3D@@W @0x3436a
158,23552,33,0x00732500,397,?d_00732500@@YAXXZ,call ?bfmeSinVNB@@YAMM@Z @0x873910; call ?bfmeCosVNB@@YAMM@Z @0x873920; call ?GetGameLogicRandomValueReal@@YAMMMPADH@Z @0x2cca5; call ?aiMoveToPosition@AICommandInterface@@QAEXPBUCoord3D@@W @0x3436a
158,23552,33,0x002b0010,402,?d_002b0010@@YAXXZ,call ?bfmeSinVNB@@YAMM@Z @0x873910; call ?bfmeCosVNB@@YAMM@Z @0x873920; call ?GetGameLogicRandomValueReal@@YAMMMPADH@Z @0x2cca5; call ?aiMoveToPosition@AICommandInterface@@QAEXPBUCoord3D@@W @0x3436a
158,23552,33,0x0040b5a0,441,?d_0040b5a0@@YAXXZ,call ?bfmeSinVNB@@YAMM@Z @0x873910; call ?bfmeCosVNB@@YAMM@Z @0x873920; call ?GetGameLogicRandomValueReal@@YAMMMPADH@Z @0x2cca5; call ?aiMoveToPosition@AICommandInterface@@QAEXPBUCoord3D@@W @0x3436a
158,23552,33,0x002a4b00,451,?d_002a4b00@@YAXXZ,call ?bfmeSinVNB@@YAMM@Z @0x873910; call ?bfmeCosVNB@@YAMM@Z @0x873920; call ?GetGameLogicRandomValueReal@@YAMMMPADH@Z @0x2cca5; call ?aiMoveToPosition@AICommandInterface@@QAEXPBUCoord3D@@W @0x3436a
158,23552,33,0x004585f0,461,?d_004585f0@@YAXXZ,call ?bfmeSinVNB@@YAMM@Z @0x873910; call ?bfmeCosVNB@@YAMM@Z @0x873920; call ?GetGameLogicRandomValueReal@@YAMMMPADH@Z @0x2cca5; call ?aiMoveToPosition@AICommandInterface@@QAEXPBUCoord3D@@W @0x3436a
158,23552,33,0x001bce20,542,?d_001bce20@@YAXXZ,call ?bfmeSinVNB@@YAMM@Z @0x873910; call ?bfmeCosVNB@@YAMM@Z @0x873920; call ?GetGameLogicRandomValueReal@@YAMMMPADH@Z @0x2cca5; call ?aiMoveToPosition@AICommandInterface@@QAEXPBUCoord3D@@W @0x3436a
158,23552,33,0x00604840,573,?d_00604840@@YAXXZ,call ?bfmeSinVNB@@YAMM@Z @0x873910; call ?bfmeCosVNB@@YAMM@Z @0x873920; call ?GetGameLogicRandomValueReal@@YAMMMPADH@Z @0x2cca5; call ?aiMoveToPosition@AICommandInterface@@QAEXPBUCoord3D@@W @0x3436a
158,23552,33,0x0075a990,587,?d_0075a990@@YAXXZ,call ?bfmeSinVNB@@YAMM@Z @0x873910; call ?bfmeCosVNB@@YAMM@Z @0x873920; call ?GetGameLogicRandomValueReal@@YAMMMPADH@Z @0x2cca5; call ?aiMoveToPosition@AICommandInterface@@QAEXPBUCoord3D@@W @0x3436a
158,23552,33,0x001e7c30,592,?d_001e7c30@@YAXXZ,call ?bfmeSinVNB@@YAMM@Z @0x873910; call ?bfmeCosVNB@@YAMM@Z @0x873920; call ?GetGameLogicRandomValueReal@@YAMMMPADH@Z @0x2cca5; call ?aiMoveToPosition@AICommandInterface@@QAEXPBUCoord3D@@W @0x3436a
